Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2118/2118        ImGuiStackSizes::ImGuiStackSizes() [415]
-----------------------------------------------
                0.00    0.00    2075/8649        ImGui::Begin(char const*, bool*, int) [76]
                0.00    0.00    2174/8649        ImGui::PopClipRect() [152]
                0.00    0.00    4400/8649        ImGui::PushClipRect(ImVec2 const&, ImVec2 const&, bool) [132]
[121]    0.0    0.00    0.00    8649         ImRect::ImRect(ImVec4 const&) [121]
                0.00    0.00   16917/369764      ImVec2::ImVec2(float, float) [82]
-----------------------------------------------
                0.00    0.00       1/1           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[122]    0.0    0.00    0.00       1         ImGuiNextWindowData::ImGuiNextWindowData() [122]
                0.00    0.00       6/134         ImVec2::ImVec2() [85]
                0.00    0.00       1/8261        ImRect::ImRect() [118]
-----------------------------------------------
                0.00    0.00    2101/2101        ImGui::Begin(char const*, bool*, int) [76]
[123]    0.0    0.00    0.00    2101         CalcWindowAutoFitSize(ImGuiWindow*, ImVec2 const&) [123]
                0.00    0.00    4182/7174        operator*(ImVec2 const&, float) [139]
                0.00    0.00    4022/20865       operator+(ImVec2 const&, ImVec2 const&) [113]
                0.00    0.00    2285/7088        operator-(ImVec2 const&, ImVec2 const&) [140]
                0.00    0.00    2054/369764      ImVec2::ImVec2(float, float) [82]
                0.00    0.00    1961/8059        ImClamp(ImVec2 const&, ImVec2 const&, ImVec2) [136]
                0.00    0.00    2069/4297        CalcWindowSizeAfterConstraint(ImGuiWindow*, ImVec2 const&) [156]
                0.00    0.00    2070/6051        CalcWindowMinSize(ImGuiWindow*) [335]
                0.00    0.00    2046/4265        ImGui::GetMainViewport() [345]
-----------------------------------------------
                0.00    0.00    1845/13427       ImDrawList::AddPolyline(ImVec2 const*, int, unsigned int, int, float) [134]
                0.00    0.00   11582/13427       ImGui::RenderArrow(ImDrawList*, ImVec2, unsigned int, int, float) [99]
[124]    0.0    0.00    0.00   13427         operator*(ImVec2 const&, float) [124]
                0.00    0.00   14487/369764      ImVec2::ImVec2(float, float) [82]
-----------------------------------------------
                0.00    0.00       1/1           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[125]    0.0    0.00    0.00       1         ImGuiIO::ImGuiIO() [125]
                0.00    0.00       5/134         ImVec2::ImVec2() [85]
                0.00    0.00       4/369764      ImVec2::ImVec2(float, float) [82]
                0.00    0.00       1/9           ImVector<unsigned short>::ImVector() [719]
-----------------------------------------------
                0.00    0.00   12771/12771       ImRect::ClipWith(ImRect const&) [109]
[126]    0.0    0.00    0.00   12771         ImMin(ImVec2 const&, ImVec2 const&) [126]
                0.00    0.00   13359/369764      ImVec2::ImVec2(float, float) [82]
-----------------------------------------------
                0.00    0.00    2211/6045        ImGui::Checkbox(char const*, bool*) [103]
                0.00    0.00    3834/6045        ImGui::SliderScalar(char const*, int, void*, void const*, void const*, char const*, int) [42]
[127]    0.0    0.00    0.00    6045         ImGui::RenderFrame(ImVec2, ImVec2, unsigned int, bool, float) [127]
                0.00    0.00    5771/17823       ImDrawList::AddRectFilled(ImVec2 const&, ImVec2 const&, unsigned int, float, int) [104]
-----------------------------------------------
                0.00    0.00       1/1           ImGuiViewportP::ImGuiViewportP() [107]
[128]    0.0    0.00    0.00       1         ImGuiViewport::ImGuiViewport() [128]
                0.00    0.00       4/134         ImVec2::ImVec2() [85]
-----------------------------------------------
                0.00    0.00    1981/10148       ImGui::Begin(char const*, bool*, int) [76]
                0.00    0.00    8167/10148       ImGui::ItemSize(ImRect const&, float) [135]
[129]    0.0    0.00    0.00   10148         ImRect::GetSize() const [129]
                0.00    0.00   10317/369764      ImVec2::ImVec2(float, float) [82]
-----------------------------------------------
                0.00    0.00    2004/2004        ImGui::Begin(char const*, bool*, int) [76]
[130]    0.0    0.00    0.00    2004         ImGui::UpdateWindowManualResize(ImGuiWindow*, ImVec2 const&, int*, int*, int, unsigned int*, ImRect const&) [130]
                0.00    0.00    1101/1101        GetResizeBorderRect(ImGuiWindow*, int, float, float) [158]
                0.00    0.00    1416/11266       ImGui::ItemAdd(ImRect const&, unsigned int, ImRect const*, int) [116]
                0.00    0.00     923/7174        operator*(ImVec2 const&, float) [139]
                0.00    0.00     958/20865       operator+(ImVec2 const&, ImVec2 const&) [113]
                0.00    0.00     462/682         ImLerp(ImVec2 const&, ImVec2 const&, ImVec2 const&) [172]
                0.00    0.00     433/7088        operator-(ImVec2 const&, ImVec2 const&) [140]
                0.00    0.00    1406/7355        ImGui::ButtonBehavior(ImRect const&, unsigned int, bool*, bool*, int) [323]
                0.00    0.00    1343/1343        ImGuiWindow::GetID(int) [439]
                0.00    0.00     719/719         void ImSwap<float>(float&, float&) [451]
                0.00    0.00     469/36844       ImRect::ImRect(ImVec2 const&, ImVec2 const&) [291]
                0.00    0.00     299/44842       ImGui::GetColorU32(int, float) [286]
                0.00    0.00     266/266         ImGui::PushID(char const*) [508]
                0.00    0.00     262/262         ImGui::PopID() [511]
                0.00    0.00     230/98110       float ImMax<float>(float, float) [285]
-----------------------------------------------
                0.00    0.00     283/283         main [19]
[131]    0.0    0.00    0.00     283         ImGui_ImplOpenGL3_RenderDrawData(ImDrawData*) [131]
                0.00    0.00    8714/369764      ImVec2::ImVec2(float, float) [82]
                0.00    0.00    5113/5113        ImVector<ImDrawCmd>::operator[](int) const [337]
                0.00    0.00    5098/5098        ImDrawCmd::GetTexID() const [338]
                0.00    0.00    2669/2669        ImVector<ImDrawList*>::operator[](int) [368]
                0.00    0.00     298/298         ImGui_ImplOpenGL3_SetupRenderState(ImDrawData*, int, int, unsigned int) [491]
                0.00    0.00     250/706         ImGui_ImplOpenGL3_GetBackendData() [455]
-----------------------------------------------
                0.00    0.00    4281/4281        ImGui::Begin(char const*, bool*, int) [76]
[132]    0.0    0.00    0.00    4281         ImGui::PushClipRect(ImVec2 const&, ImVec2 const&, bool) [132]
                0.00    0.00    4400/8649        ImRect::ImRect(ImVec4 const&) [121]
                0.00    0.00    4321/4321        ImDrawList::PushClipRect(ImVec2 const&, ImVec2 const&, bool) [343]
                0.00    0.00    4275/6347        ImVector<ImVec4>::back() [333]
                0.00    0.00    4117/21740       ImGui::GetCurrentWindow() [298]
-----------------------------------------------
                0.00    0.00     226/2435        ImGui::RenderCheckMark(ImDrawList*, ImVec2, unsigned int, float) [167]
                0.00    0.00    2209/2435        ImDrawList::AddRect(ImVec2 const&, ImVec2 const&, unsigned int, float, int, float) [114]
[133]    0.0    0.00    0.00    2435         ImDrawList::PathStroke(unsigned int, int, float) [133]
                0.00    0.00    2276/2276        ImDrawList::AddPolyline(ImVec2 const*, int, unsigned int, int, float) [134]
-----------------------------------------------
                0.00    0.00    2276/2276        ImDrawList::PathStroke(unsigned int, int, float) [133]
[134]    0.0    0.00    0.00    2276         ImDrawList::AddPolyline(ImVec2 const*, int, unsigned int, int, float) [134]
                0.00    0.00    4666/369764      ImVec2::ImVec2(float, float) [82]
                0.00    0.00    1845/13427       operator*(ImVec2 const&, float) [124]
                0.00    0.00     864/18437       operator+(ImVec2 const&, ImVec2 const&) [117]
                0.00    0.00     845/3061        operator-(ImVec2 const&, ImVec2 const&) [159]
                0.00    0.00    8713/21108       ImRsqrt(float) [300]
                0.00    0.00    2367/6409        ImVector<ImVec2>::reserve_discard(int) [329]
                0.00    0.00    2343/37328       ImDrawList::PrimReserve(int, int) [290]
                0.00    0.00    2314/11074       float ImMax<float>(float, float) [315]
-----------------------------------------------
                0.00    0.00    1814/7652        ImGui::BeginCombo(char const*, char const*, int) [88]
                0.00    0.00    2077/7652        ImGui::Checkbox(char const*, bool*) [103]
                0.00    0.00    3761/7652        ImGui::SliderScalar(char const*, int, void*, void const*, void const*, char const*, int) [42]
[135]    0.0    0.00    0.00    7652         ImGui::ItemSize(ImRect const&, float) [135]
                0.00    0.00    8167/10148       ImRect::GetSize() const [129]
                0.00    0.00    7593/7593        ImGui::ItemSize(ImVec2 const&, float) [322]
-----------------------------------------------
                0.00    0.00    1961/8059        CalcWindowAutoFitSize(ImGuiWindow*, ImVec2 const&) [123]
                0.00    0.00    1973/8059        ClampWindowPos(ImGuiWindow*, ImRect const&) [157]
                0.00    0.00    4125/8059        ImRect::ClipWithFull(ImRect const&) [154]
[136]    0.0    0.00    0.00    8059         ImClamp(ImVec2 const&, ImVec2 const&, ImVec2) [136]
                0.00    0.00    8285/369764      ImVec2::ImVec2(float, float) [82]
-----------------------------------------------
                0.00    0.00       1/1           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[137]    0.0    0.00    0.00       1         ImGuiComboPreviewData::ImGuiComboPreviewData() [137]
                0.00    0.00       3/134         ImVec2::ImVec2() [85]
                0.00    0.00       1/8261        ImRect::ImRect() [118]
-----------------------------------------------
                0.00    0.00       1/1           ImGuiViewportP::ImGuiViewportP() [107]
[138]    0.0    0.00    0.00       1         ImDrawData::ImDrawData() [138]
                0.00    0.00       3/134         ImVec2::ImVec2() [85]
                0.00    0.00       1/1           ImDrawData::Clear() [202]
                0.00    0.00       1/2           ImVector<ImDrawList*>::ImVector() [995]
-----------------------------------------------
                0.00    0.00     923/7174        ImGui::UpdateWindowManualResize(ImGuiWindow*, ImVec2 const&, int*, int*, int, unsigned int*, ImRect const&) [130]
                0.00    0.00    2069/7174        ImGui::Begin(char const*, bool*, int) [76]
                0.00    0.00    4182/7174        CalcWindowAutoFitSize(ImGuiWindow*, ImVec2 const&) [123]
[139]    0.0    0.00    0.00    7174         operator*(ImVec2 const&, float) [139]
                0.00    0.00    7299/369764      ImVec2::ImVec2(float, float) [82]
-----------------------------------------------
                0.00    0.00     251/7088        ImGui::UpdateMouseInputs() [175]
                0.00    0.00     433/7088        ImGui::UpdateWindowManualResize(ImGuiWindow*, ImVec2 const&, int*, int*, int, unsigned int*, ImRect const&) [130]
                0.00    0.00    2049/7088        ImGui::Begin(char const*, bool*, int) [76]
                0.00    0.00    2070/7088        ClampWindowPos(ImGuiWindow*, ImRect const&) [157]
                0.00    0.00    2285/7088        CalcWindowAutoFitSize(ImGuiWindow*, ImVec2 const&) [123]
